,,sfh_0,sfh_1,sfh_2,zh_0,zh_1,zh_2,sigma,logL,logL_birth,nlive
labels,,$sfh_0$,$sfh_1$,$sfh_2$,$zh_0$,$zh_1$,$zh_2$,$\sigma$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
5020,1.3499145547812736e-19,0.004304185,4.3930492,10.332764,5.025882e-05,5.0008945e-05,5.0031747e-05,1.9759561e-07,83812.86,83798.83,80
5021,1.4596056517463463e-19,0.026088767,4.3778234,10.34325,5.01426e-05,5.001403e-05,5.0013445e-05,1.9622007e-07,83812.94,83810.31,79
5022,1.719835759653782e-19,0.002954863,4.394956,10.331746,5.008545e-05,5.0013452e-05,5.0063263e-05,2.0478629e-07,83813.1,83773.555,78
5023,1.8888700585977703e-19,0.03702277,4.361504,10.3523445,5.011585e-05,5.001485e-05,5.0000766e-05,2.1068539e-07,83813.195,83810.31,77
5024,1.918615433838684e-19,0.02602309,4.3855033,10.335421,5.002849e-05,5.0027968e-05,5.0006754e-05,2.1197815e-07,83813.21,83798.83,76
5025,3.188071848015428e-19,0.006140254,4.3809195,10.345397,5.018632e-05,5.0051323e-05,5.0012608e-05,1.9948767e-07,83813.72,83773.555,75
5026,3.556551151733441e-19,0.0018821142,4.3672853,10.356866,5.0042276e-05,5.0001814e-05,5.007316e-05,2.019913e-07,83813.83,83810.31,74
5027,3.6982280431941543e-19,0.007864831,4.370935,10.349511,5.0323237e-05,5.0000097e-05,5.0034218e-05,2.1183963e-07,83813.87,83810.31,73
5028,4.093565283078468e-19,0.008907227,4.3606544,10.3596,5.014047e-05,5.0004368e-05,5.0011196e-05,2.1162391e-07,83813.97,83798.83,72
5029,4.2235089939834076e-19,0.013999208,4.3725767,10.347856,5.0128085e-05,5.0064824e-05,5.000928e-05,2.0583703e-07,83814.0,83740.62,71
5030,5.256241868343303e-19,0.0012067247,4.3927627,10.3348,5.0059985e-05,5.0033945e-05,5.0057755e-05,2.0270188e-07,83814.22,83798.83,70
5031,8.80254863962964e-19,0.009319671,4.3762593,10.344565,5.015015e-05,5.0047292e-05,5.002058e-05,2.0873559e-07,83814.734,83810.31,69
5032,9.297344276319706e-19,0.019881887,4.375298,10.342259,5.007338e-05,5.004211e-05,5.000059e-05,2.0474255e-07,83814.79,83798.83,68
5033,9.517824442049472e-19,0.015670199,4.3789387,10.34438,5.0309583e-05,5.0022518e-05,5.000959e-05,2.1206974e-07,83814.81,83798.83,67
5034,9.974594374041824e-19,0.017389854,4.36984,10.348777,5.0079398e-05,5.005375e-05,5.0015668e-05,2.0582299e-07,83814.86,83787.08,66
5035,1.6317347369518076e-18,0.0030763345,4.37797,10.3429785,5.0027527e-05,5.002628e-05,5.002897e-05,2.0089863e-07,83815.35,83760.49,65
5036,1.98368495755417e-18,0.0018383958,4.380691,10.345923,5.0047565e-05,5.007497e-05,5.00133e-05,1.9965604e-07,83815.55,83810.31,64
5037,2.06270598282093e-18,0.0074546533,4.3800554,10.341815,5.01096e-05,5.0045233e-05,5.0020462e-05,1.985055e-07,83815.586,83810.31,63
5038,3.001219495886052e-18,0.020494038,4.3677707,10.351921,5.0316554e-05,5.0024264e-05,5.0003615e-05,2.0448691e-07,83815.96,83810.31,62
5039,3.348102289897558e-18,0.021451361,4.3713765,10.346414,5.002732e-05,5.0029415e-05,5.0035953e-05,2.0821649e-07,83816.07,83810.31,61
5040,4.61220571035731e-18,0.01993046,4.391531,10.332107,5.013559e-05,5.0015595e-05,5.001407e-05,2.0248228e-07,83816.39,83810.31,60
5041,4.721581016807925e-18,0.003354394,4.364426,10.356239,5.0157905e-05,5.0000766e-05,5.000922e-05,2.1304855e-07,83816.414,83787.08,59
5042,4.8714600870644874e-18,0.02205082,4.358783,10.358006,5.009467e-05,5.0018632e-05,5.00019e-05,2.051807e-07,83816.445,83798.83,58
5043,5.650992563576547e-18,0.0021831742,4.3691387,10.353919,5.0164745e-05,5.001311e-05,5.0010098e-05,2.1649898e-07,83816.59,83810.31,57
5044,1.150485021981076e-17,0.017808275,4.3746877,10.345776,5.0105024e-05,5.0038292e-05,5.002593e-05,2.0116816e-07,83817.305,83787.08,56
5045,1.2151543572223136e-17,0.033785097,4.3724294,10.344877,5.0058403e-05,5.0029405e-05,5.0009032e-05,2.0525674e-07,83817.36,83810.31,55
5046,1.7003066407441983e-17,0.015149684,4.3640847,10.355051,5.015342e-05,5.00296e-05,5.0006023e-05,2.0862534e-07,83817.695,83810.31,54
5047,1.8968291273621043e-17,0.0069681625,4.391876,10.334855,5.0208364e-05,5.0011884e-05,5.0035367e-05,1.9783586e-07,83817.805,83810.31,53
5048,2.2880126714069722e-17,0.03009138,4.3721905,10.347051,5.0136605e-05,5.0016e-05,5.000107e-05,1.9770839e-07,83817.99,83798.83,52
5049,1.920664913405201e-17,0.021635694,4.3864393,10.334561,5.004041e-05,5.0000617e-05,5.000601e-05,1.9324567e-07,83818.1,83810.31,51
5050,1.3507212750454317e-17,0.010971383,4.3753777,10.346843,5.0168153e-05,5.0037263e-05,5.0029044e-05,2.0862224e-07,83818.15,83810.31,100
5051,1.449112394953704e-17,0.018700229,4.375274,10.344166,5.0309172e-05,5.0009814e-05,5.0014303e-05,1.9837566e-07,83818.22,83818.1,99
5052,1.6040212020396898e-17,0.010218373,4.3659363,10.357415,5.0109513e-05,5.0009792e-05,5.001361e-05,2.0870054e-07,83818.32,83818.1,98
5053,1.707471681558014e-17,0.001169748,4.3760867,10.345099,5.002134e-05,5.002766e-05,5.0029805e-05,2.0142726e-07,83818.38,83798.83,97
5054,1.8175941437776657e-17,0.02060564,4.370974,10.3482485,5.0026847e-05,5.000723e-05,5.001742e-05,1.9235858e-07,83818.445,83818.1,96
5055,1.8899988631930204e-17,0.017376853,4.3771086,10.341751,5.0303e-05,5.0008603e-05,5.0004513e-05,2.0610015e-07,83818.484,83810.31,95
5056,2.445840257742107e-17,0.009475433,4.385699,10.341127,5.0017934e-05,5.000712e-05,5.0063016e-05,2.059226e-07,83818.74,83818.1,94
5057,2.445840257742107e-17,0.0031358632,4.3728237,10.354176,5.012486e-05,5.0008413e-05,5.0032577e-05,2.0465043e-07,83818.74,83818.1,93
5058,2.445840257742107e-17,0.0034891448,4.3810678,10.342318,5.028491e-05,5.0009043e-05,5.0043087e-05,2.1077116e-07,83818.74,83787.08,92
5059,2.5234795617213248e-17,0.0032947413,4.3917923,10.33726,5.0565017e-05,5.0005932e-05,5.0007424e-05,1.9800366e-07,83818.77,83818.1,91
5060,2.771500104509036e-17,0.007090221,4.364223,10.3552475,5.0126073e-05,5.001484e-05,5.0003993e-05,2.1022548e-07,83818.87,83798.83,90
5061,2.950246504140137e-17,0.024637183,4.372619,10.343971,5.01438e-05,5.002335e-05,5.0002232e-05,2.0267487e-07,83818.93,83810.31,89
5062,2.950246504140137e-17,0.011600575,4.3787603,10.343966,5.0273684e-05,5.0003408e-05,5.0004328e-05,1.9135673e-07,83818.93,83760.49,88
5063,3.317051306496581e-17,0.008495271,4.374176,10.346747,5.0186514e-05,5.0018243e-05,5.0011342e-05,1.952225e-07,83819.05,83810.31,87
5064,3.908441603177971e-17,0.008096829,4.3821235,10.344326,5.0093986e-05,5.0013346e-05,5.0052655e-05,2.0248555e-07,83819.21,83810.31,86
5065,5.959661758791542e-17,0.004478871,4.366625,10.353284,5.0143964e-05,5.0005594e-05,5.0007562e-05,2.1023008e-07,83819.63,83810.31,85
5066,6.806147361755217e-17,0.0049180714,4.387762,10.338744,5.0179628e-05,5.000366e-05,5.0006558e-05,1.8888775e-07,83819.766,83818.1,84
5067,6.913328587006179e-17,0.0072313934,4.3818674,10.342092,5.016432e-05,5.0055824e-05,5.001601e-05,2.066161e-07,83819.78,83810.31,83
5068,7.652357173150309e-17,0.002886922,4.391188,10.336291,5.031104e-05,5.0011484e-05,5.003907e-05,1.9976973e-07,83819.88,83818.1,82
5069,1.2038847679120988e-16,0.006022679,4.3770857,10.346498,5.00322e-05,5.006233e-05,5.0009894e-05,1.964433e-07,83820.336,83798.83,81
5070,1.3017098045739319e-16,0.014463251,4.385452,10.338324,5.0331902e-05,5.0017603e-05,5.001135e-05,2.0871873e-07,83820.414,83818.1,80
5071,1.3430305093460994e-16,0.028339168,4.385486,10.335375,5.0077608e-05,5.000517e-05,5.0012964e-05,2.1023445e-07,83820.445,83810.31,79
5072,1.36418016243031e-16,0.004547868,4.39108,10.333153,5.004398e-05,5.0027404e-05,5.002133e-05,2.0311184e-07,83820.46,83818.1,78
5073,1.4408614077904106e-16,0.0016223291,4.366926,10.353915,5.01722e-05,5.0006023e-05,5.0031926e-05,2.0251936e-07,83820.516,83818.1,77
5074,1.6327098753213936e-16,0.02051985,4.370212,10.347365,5.0126553e-05,5.000512e-05,5.0013983e-05,2.1209863e-07,83820.64,83818.1,76
5075,2.0319402699857483e-16,0.009578501,4.3785467,10.342945,5.0007635e-05,5.0023948e-05,5.0040577e-05,2.1190988e-07,83820.86,83810.31,75
5076,2.0319402699857483e-16,0.0111435065,4.3806524,10.343219,5.032281e-05,5.0024508e-05,5.0021983e-05,2.0330279e-07,83820.86,83818.1,74
5077,2.179953692476551e-16,0.0032580798,4.3724155,10.34957,5.012565e-05,5.0015755e-05,5.003887e-05,2.119841e-07,83820.93,83810.31,73
5078,2.3570919498676334e-16,0.005409468,4.3909044,10.338024,5.0529517e-05,5.000185e-05,5.0013186e-05,2.0225565e-07,83821.01,83810.31,72
5079,2.412988774627664e-16,0.018839464,4.36717,10.353744,5.0064504e-05,5.0021536e-05,5.0010858e-05,2.0047212e-07,83821.03,83798.83,71
5080,3.8861876347428076e-16,0.0017196197,4.387209,10.337921,5.0174298e-05,5.003074e-05,5.003937e-05,2.0347223e-07,83821.51,83818.1,70
5081,4.1046321743586125e-16,0.012673321,4.3754416,10.34481,5.015077e-05,5.0041504e-05,5.0009836e-05,2.0191834e-07,83821.56,83818.1,69
5082,4.2681421316860425e-16,0.009632716,4.37628,10.344667,5.032365e-05,5.0026236e-05,5.000688e-05,2.0475524e-07,83821.6,83818.1,68
5083,5.229437054874347e-16,0.0032930495,4.363601,10.357187,5.01975e-05,5.0002513e-05,5.0000293e-05,2.0966795e-07,83821.805,83810.31,67
5084,5.743413009543616e-16,0.0020872934,4.3658295,10.355221,5.0207105e-05,5.000046e-05,5.0006496e-05,2.1051787e-07,83821.9,83760.49,66
5085,6.161782697313382e-16,0.029310055,4.3813496,10.340103,5.000454e-05,5.0011622e-05,5.0016326e-05,2.0724443e-07,83821.97,83818.1,65
5086,7.789223178721959e-16,0.014090977,4.375666,10.345904,5.0181243e-05,5.002252e-05,5.002297e-05,2.1061417e-07,83822.2,83818.1,64
5087,1.1157547052067356e-15,0.01027417,4.3766356,10.34362,5.001714e-05,5.0017516e-05,5.004081e-05,2.0863088e-07,83822.56,83798.83,63
5088,1.1245056778182237e-15,0.012843328,4.377785,10.344136,5.0049362e-05,5.0006045e-05,5.0071856e-05,2.0470902e-07,83822.57,83787.08,62
5089,1.24471431982477e-15,0.0015689618,4.365767,10.355571,5.019001e-05,5.0001414e-05,5.0002684e-05,2.11319e-07,83822.67,83818.1,61
5090,1.3353835334930772e-15,0.013791501,4.379761,10.342261,5.0015853e-05,5.00575e-05,5.000746e-05,1.9945121e-07,83822.74,83818.1,60
5091,1.4897279830776549e-15,0.00810918,4.3806477,10.34231,5.027988e-05,5.0024584e-05,5.000266e-05,2.1271856e-07,83822.85,83818.1,59
5092,1.7553285398617383e-15,0.0087837195,4.36704,10.357394,5.0159764e-05,5.0005092e-05,5.0000064e-05,2.0034105e-07,83823.016,83818.1,58
5093,2.0845042174884648e-15,0.020058278,4.377916,10.344065,5.0104863e-05,5.0019415e-05,5.002304e-05,2.0016685e-07,83823.19,83818.1,57
5094,2.150673484297799e-15,0.0020909947,4.379408,10.345054,5.0145343e-05,5.0017203e-05,5.0062885e-05,2.0843275e-07,83823.22,83818.1,56
5095,2.5143920421801972e-15,0.032151192,4.3638277,10.352135,5.013628e-05,5.000615e-05,5.000626e-05,2.0635653e-07,83823.375,83787.08,55
5096,2.740029102237414e-15,0.014981767,4.3743334,10.350214,5.0127586e-05,5.0017818e-05,5.0006016e-05,2.0363207e-07,83823.46,83818.1,54
5097,3.1048597385584105e-15,0.034218814,4.3682556,10.345846,5.0033563e-05,5.0004328e-05,5.0009734e-05,2.0054509e-07,83823.586,83818.1,53
5098,3.279385448562098e-15,0.020972105,4.369867,10.348447,5.0242048e-05,5.0014285e-05,5.000348e-05,2.0926268e-07,83823.64,83810.31,52
5099,2.862531476700921e-15,0.0011844152,4.390722,10.338988,5.016837e-05,5.0001254e-05,5.004285e-05,2.1290262e-07,83823.79,83818.1,51
5100,2.1937472561638525e-15,0.00816179,4.374804,10.345752,5.013262e-05,5.004236e-05,5.0000053e-05,2.0156713e-07,83823.92,83823.79,100
5101,2.3170588804204775e-15,0.012435769,4.372301,10.347432,5.0017155e-05,5.0046332e-05,5.0012823e-05,2.0069614e-07,83823.98,83823.79,99
5102,2.4282568578233934e-15,0.018159019,4.373599,10.344493,5.0106453e-05,5.0009243e-05,5.002228e-05,2.0384869e-07,83824.02,83823.79,98
5103,2.687835324237521e-15,0.009080043,4.3827944,10.341656,5.017458e-05,5.0014365e-05,5.0008624e-05,1.9228926e-07,83824.125,83798.83,97
5104,2.7089162779604405e-15,0.022596708,4.3796573,10.340549,5.0121023e-05,5.0018913e-05,5.0011393e-05,1.9862115e-07,83824.13,83823.79,96
5105,3.0457164397581183e-15,0.021982688,4.3735404,10.345318,5.005543e-05,5.0038634e-05,5.0011182e-05,2.033411e-07,83824.25,83810.31,95
5106,3.167043989692387e-15,0.008159606,4.3888726,10.336305,5.0018625e-05,5.0006995e-05,5.0064347e-05,2.015e-07,83824.29,83818.1,94
5107,4.0035187322168856e-15,0.024917152,4.3735003,10.345469,5.0184735e-05,5.002108e-05,5.0009166e-05,2.036977e-07,83824.52,83823.79,93
5108,4.3627873671263956e-15,0.018363997,4.380101,10.340595,5.024662e-05,5.0002083e-05,5.0013583e-05,1.9742953e-07,83824.61,83823.79,92
5109,4.791584535637624e-15,0.008624613,4.3743086,10.346562,5.012216e-05,5.0017214e-05,5.0016028e-05,1.9660845e-07,83824.7,83818.1,91
5110,5.100615187622755e-15,0.02326303,4.3803697,10.340611,5.015786e-05,5.0022758e-05,5.0006627e-05,2.0123795e-07,83824.766,83823.79,90
5111,5.601929866994485e-15,0.00667429,4.3843536,10.340275,5.021823e-05,5.0046747e-05,5.000792e-05,2.0641374e-07,83824.86,83818.1,89
5112,5.963223302662091e-15,0.011643305,4.3664694,10.355007,5.016979e-05,5.0006314e-05,5.0015413e-05,1.985062e-07,83824.92,83818.1,88
5113,6.498352332624608e-15,0.014424438,4.3833046,10.338786,5.003743e-05,5.00265e-05,5.003269e-05,2.044126e-07,83825.01,83818.1,87
5114,8.409492753489762e-15,0.0067515913,4.3901806,10.338632,5.02266e-05,5.000236e-05,5.0027065e-05,2.0956618e-07,83825.266,83798.83,86
5115,1.0547866979891529e-14,0.019240312,4.370544,10.349408,5.0158047e-05,5.002849e-05,5.000779e-05,2.026655e-07,83825.49,83818.1,85
5116,1.0630594925935501e-14,0.013259491,4.3821754,10.339652,5.011388e-05,5.0029248e-05,5.0014725e-05,2.084916e-07,83825.5,83823.79,84
5117,1.0798002436932234e-14,0.020251637,4.3808546,10.340953,5.003658e-05,5.0032984e-05,5.0016977e-05,2.042364e-07,83825.516,83823.79,83
5118,1.1054069685394676e-14,0.011747704,4.3675413,10.355251,5.0131657e-05,5.0004735e-05,5.002092e-05,2.0612732e-07,83825.54,83798.83,82
5119,1.1494413761495905e-14,0.002258067,4.385649,10.339259,5.0029288e-05,5.0038598e-05,5.0028928e-05,2.1128906e-07,83825.58,83818.1,81
5120,1.2235739757621582e-14,0.0050739553,4.3722377,10.348896,5.0132792e-05,5.0011997e-05,5.0004328e-05,2.1270485e-07,83825.64,83818.1,80
5121,1.2525901964097878e-14,0.0033948761,4.389467,10.335818,5.0018083e-05,5.0002407e-05,5.0065166e-05,1.9895818e-07,83825.664,83798.83,79
5122,1.3649954079412921e-14,0.005766717,4.39168,10.334447,5.002849e-05,5.0001352e-05,5.0063438e-05,2.0034507e-07,83825.75,83810.31,78
5123,1.419370643388423e-14,0.0017378427,4.3871365,10.338949,5.031008e-05,5.0015944e-05,5.0028066e-05,1.9846969e-07,83825.79,83823.79,77
5124,1.5711000840762816e-14,0.024375256,4.374699,10.345493,5.0114337e-05,5.0000657e-05,5.0034294e-05,2.0192812e-07,83825.89,83823.79,76
5125,1.646498751379518e-14,0.0025637716,4.3911047,10.334142,5.0010596e-05,5.0024726e-05,5.003456e-05,2.0721205e-07,83825.94,83760.49,75
5126,1.659412401136883e-14,0.00168716,4.3790693,10.34504,5.010777e-05,5.005905e-05,5.001618e-05,2.0736833e-07,83825.945,83810.31,74
5127,1.6724273339045848e-14,0.023699977,4.3699193,10.349013,5.007768e-05,5.002231e-05,5.0006383e-05,2.0995145e-07,83825.95,83823.79,73
5128,1.7255158762773557e-14,0.018061692,4.37336,10.344943,5.006376e-05,5.001038e-05,5.0027324e-05,2.0584723e-07,83825.984,83818.1,72
5129,2.001633434515611e-14,0.022268666,4.3647156,10.351992,5.0151317e-05,5.0006864e-05,5.0001985e-05,2.0119131e-07,83826.13,83760.49,71
5130,2.5701482048100224e-14,0.008594202,4.3868055,10.340033,5.004685e-05,5.003323e-05,5.0024064e-05,2.0179088e-07,83826.38,83823.79,70
5131,2.631097513053869e-14,0.032299455,4.367285,10.348373,5.0137434e-05,5.000206e-05,5.0012226e-05,2.0318754e-07,83826.41,83823.79,69
5132,2.693492192490105e-14,0.014041624,4.3798604,10.3453865,5.034113e-05,5.0008362e-05,5.0001843e-05,2.0056918e-07,83826.43,83823.79,68
5133,2.822755581731682e-14,0.020807838,4.3772235,10.342714,5.0103008e-05,5.002688e-05,5.001426e-05,2.0621732e-07,83826.48,83818.1,67
5134,4.8016689936380075e-14,0.001155429,4.3809333,10.343818,5.001683e-05,5.0060997e-05,5.0020044e-05,2.0933138e-07,83827.01,83823.79,66
5135,5.1918420881570687e-14,0.0037358587,4.3876696,10.337192,5.0023886e-05,5.0003546e-05,5.0056784e-05,1.9723005e-07,83827.086,83823.79,65
5136,6.98638716158172e-14,0.004010553,4.374028,10.35287,5.029963e-05,5.00013e-05,5.0007493e-05,2.092062e-07,83827.38,83818.1,64
5137,7.208158896198308e-14,0.0037039425,4.392308,10.33422,5.0004575e-05,5.0000825e-05,5.0063216e-05,1.9880572e-07,83827.414,83823.79,63
5138,8.104350890854857e-14,0.008873522,4.376883,10.344476,5.029226e-05,5.0005703e-05,5.0011444e-05,1.9926429e-07,83827.53,83810.31,62
5139,8.55990048486073e-14,0.022036472,4.3690176,10.34948,5.0143564e-05,5.0010927e-05,5.0018567e-05,2.0271516e-07,83827.586,83810.31,61
5140,8.83162089410343e-14,0.025215907,4.377147,10.342906,5.0011677e-05,5.002625e-05,5.0014693e-05,2.0236163e-07,83827.62,83818.1,60
5141,1.0165133339300227e-13,0.0069844835,4.3838887,10.338866,5.035376e-05,5.0002094e-05,5.0006056e-05,2.0300503e-07,83827.76,83823.79,59
5142,1.1340025698579321e-13,0.015223277,4.386117,10.33564,5.011038e-05,5.001939e-05,5.0004142e-05,2.0329375e-07,83827.87,83823.79,58
5143,1.2071394520123815e-13,0.0023871071,4.3946857,10.332733,5.0074043e-05,5.005047e-05,5.0003026e-05,2.0387178e-07,83827.93,83823.79,57
5144,1.2749933609408862e-13,0.008161858,4.36699,10.353415,5.030319e-05,5.0002065e-05,5.0004775e-05,2.0321633e-07,83827.984,83823.79,56
5145,1.3052289571681427e-13,0.006713436,4.3772645,10.346084,5.0031238e-05,5.0047536e-05,5.0028317e-05,2.0409709e-07,83828.01,83810.31,55
5146,1.4003062623125076e-13,0.0027156346,4.3858285,10.338499,5.0063896e-05,5.00336e-05,5.002948e-05,2.066512e-07,83828.08,83823.79,54
5147,1.490618257019643e-13,0.009728752,4.3834333,10.340151,5.0073126e-05,5.0003993e-05,5.0049697e-05,1.9777248e-07,83828.14,83823.79,53
5148,1.8406678569374501e-13,0.017684333,4.3758287,10.346548,5.0153118e-05,5.002108e-05,5.0000872e-05,2.1106857e-07,83828.35,83823.79,52
5149,1.8784158618197975e-13,0.016045544,4.369138,10.350812,5.0297458e-05,5.0010567e-05,5.0003393e-05,2.0619746e-07,83828.66,83818.1,51
5150,1.2704022560577779e-13,0.0027607535,4.389342,10.337365,5.0058785e-05,5.0002825e-05,5.005031e-05,1.9509555e-07,83828.664,83828.66,100
5151,1.4622240336422557e-13,0.0035859398,4.3887897,10.335194,5.006586e-05,5.002712e-05,5.000565e-05,2.042263e-07,83828.805,83828.66,99
5152,1.631228786195635e-13,0.014964064,4.373092,10.347931,5.0135764e-05,5.0017825e-05,5.0017527e-05,2.0980487e-07,83828.914,83818.1,98
5153,1.631228786195635e-13,0.010117386,4.391721,10.33585,5.002532e-05,5.000931e-05,5.002857e-05,1.9801462e-07,83828.914,83828.66,97
5154,1.6830095462801097e-13,0.018291332,4.3839517,10.338539,5.0112783e-05,5.00234e-05,5.00126e-05,2.040155e-07,83828.945,83828.66,96
5155,2.3549537480302283e-13,0.0075609535,4.388931,10.336943,5.012441e-05,5.0011153e-05,5.003074e-05,2.1080119e-07,83829.28,83823.79,95
5156,3.0714387111370127e-13,0.005296514,4.3748903,10.352235,5.0090086e-05,5.0007635e-05,5.0016744e-05,2.0657798e-07,83829.55,83828.66,94
5157,3.4533113674752323e-13,0.0035465648,4.3662515,10.354842,5.012803e-05,5.001551e-05,5.000409e-05,2.0189995e-07,83829.664,83828.66,93
5158,3.5352042865700617e-13,0.0066710897,4.380663,10.343718,5.012389e-05,5.0035876e-05,5.0026705e-05,2.0496576e-07,83829.69,83828.66,92
5159,3.562931237434282e-13,0.0026267446,4.3832254,10.343604,5.0050392e-05,5.0004408e-05,5.0035684e-05,2.1600462e-07,83829.695,83823.79,91
5160,3.8224672357811913e-13,0.02943686,4.3746953,10.342951,5.010705e-05,5.0003746e-05,5.0015886e-05,2.0420941e-07,83829.766,83773.555,90
5161,4.2310855332177036e-13,0.031212129,4.371352,10.34623,5.017085e-05,5.000568e-05,5.000362e-05,2.0404647e-07,83829.87,83818.1,89
5162,4.539292157139413e-13,0.003536477,4.390957,10.335026,5.002873e-05,5.002041e-05,5.003654e-05,2.0876371e-07,83829.94,83823.79,88
5163,4.946640144205751e-13,0.021398397,4.38184,10.339416,5.0219795e-05,5.0012797e-05,5.0003473e-05,2.0202782e-07,83830.02,83818.1,87
5164,5.143691885880904e-13,0.007948123,4.3859143,10.340151,5.0237453e-05,5.000848e-05,5.0032413e-05,2.0654521e-07,83830.06,83823.79,86
5165,6.975880716767622e-13,0.005393011,4.388553,10.335225,5.0098788e-05,5.0024177e-05,5.0000188e-05,2.0589246e-07,83830.37,83787.08,85
5166,7.197318941025108e-13,0.019439237,4.368967,10.349922,5.010541e-05,5.0020302e-05,5.0009767e-05,2.0491015e-07,83830.4,83810.31,84
5167,7.601883818048704e-13,0.004413326,4.376462,10.351154,5.0227045e-05,5.0001265e-05,5.0010527e-05,2.0851404e-07,83830.45,83823.79,83
5168,9.169622213914206e-13,0.0049777734,4.371379,10.351067,5.0011262e-05,5.0047493e-05,5.0014994e-05,2.0655376e-07,83830.64,83823.79,82
5169,9.169622213914206e-13,0.020389944,4.3748355,10.345997,5.0252234e-05,5.0017723e-05,5.0000494e-05,2.0341018e-07,83830.64,83828.66,81
5170,9.914725610152882e-13,0.0019890836,4.3668933,10.356794,5.0269206e-05,5.0002203e-05,5.0005605e-05,2.00222e-07,83830.72,83823.79,80
5171,1.0720374474692747e-12,0.021188878,4.382827,10.340264,5.010318e-05,5.0012564e-05,5.000611e-05,2.0951587e-07,83830.8,83823.79,79
5172,1.1501282919601634e-12,0.0011559254,4.3828535,10.343489,5.0066126e-05,5.0033756e-05,5.002657e-05,1.9610655e-07,83830.87,83823.79,78
5173,1.4538983911500273e-12,0.01941319,4.3827195,10.338267,5.000604e-05,5.0010047e-05,5.003018e-05,2.0239581e-07,83831.1,83823.79,77
5174,1.4883765979054178e-12,0.002040976,4.3955193,10.332902,5.0072784e-05,5.0015606e-05,5.0037088e-05,2.0197525e-07,83831.125,83828.66,76
5175,1.647482712848001e-12,0.008113731,4.3909173,10.334435,5.0157694e-05,5.0015457e-05,5.001831e-05,2.0257802e-07,83831.23,83828.66,75
5176,1.6604040799108103e-12,0.0016876803,4.382291,10.341726,5.003664e-05,5.0042672e-05,5.002622e-05,2.0597759e-07,83831.234,83818.1,74
5177,1.9412090379188323e-12,0.011888656,4.3811636,10.340763,5.0090643e-05,5.0017454e-05,5.000584e-05,1.9622382e-07,83831.39,83828.66,73
5178,2.098947428140376e-12,0.009769387,4.376569,10.344476,5.009299e-05,5.0001472e-05,5.004493e-05,2.0372858e-07,83831.47,83828.66,72
5179,2.2873032290478584e-12,0.005545557,4.3748193,10.348943,5.0191433e-05,5.0008824e-05,5.0001396e-05,1.9290457e-07,83831.555,83828.66,71
5180,2.983205800828367e-12,0.01216013,4.373061,10.351469,5.00821e-05,5.0007053e-05,5.0002116e-05,1.9621014e-07,83831.82,83798.83,70
5181,3.354108439853905e-12,0.018353386,4.375768,10.346715,5.0100705e-05,5.000398e-05,5.000419e-05,1.943314e-07,83831.94,83828.66,69
5182,3.5704298488341084e-12,0.00797008,4.384785,10.3418,5.0289567e-05,5.0011862e-05,5.000603e-05,2.1098269e-07,83832.0,83823.79,68
5183,4.34053882824449e-12,0.0028911766,4.379515,10.344551,5.0315037e-05,5.0005736e-05,5.002621e-05,1.9905308e-07,83832.195,83828.66,67
5184,4.730051045846034e-12,0.007975303,4.376616,10.344549,5.0056915e-05,5.0003055e-05,5.0044793e-05,2.0462376e-07,83832.28,83828.66,66
5185,5.19494477655019e-12,0.001652598,4.3932333,10.332526,5.0080296e-05,5.002493e-05,5.0002083e-05,2.0366937e-07,83832.375,83828.66,65
5186,5.932813155582621e-12,0.008802402,4.3711944,10.353925,5.009256e-05,5.000961e-05,5.0002018e-05,1.9946224e-07,83832.51,83828.66,64
5187,6.567025527097604e-12,0.02314044,4.3632255,10.353291,5.002029e-05,5.0005532e-05,5.0002407e-05,2.0245014e-07,83832.61,83740.62,63
5188,6.936161297868748e-12,0.01087301,4.378569,10.347731,5.0055318e-05,5.001521e-05,5.0005743e-05,1.9845454e-07,83832.664,83828.66,62
5189,7.859700444901962e-12,0.0049640737,4.3824506,10.341108,5.008188e-05,5.0038634e-05,5.001505e-05,2.0215579e-07,83832.79,83823.79,61
5190,8.236895344803382e-12,0.02006719,4.3740873,10.344115,5.0021292e-05,5.000711e-05,5.0017494e-05,2.0548386e-07,83832.836,83828.66,60
5191,8.632192205906632e-12,0.022875356,4.3733873,10.344983,5.0016144e-05,5.002644e-05,5.0001636e-05,2.0757027e-07,83832.88,83818.1,59
5192,9.188920771501544e-12,0.022621974,4.373299,10.34645,5.0140723e-05,5.0007846e-05,5.0006507e-05,1.9845181e-07,83832.945,83798.83,58
5193,9.781555244698616e-12,0.0061325203,4.369325,10.355059,5.0182753e-05,5.000095e-05,5.000512e-05,1.9769998e-07,83833.01,83823.79,57
5194,1.057638297732448e-11,0.012471292,4.3709226,10.349548,5.016139e-05,5.0006387e-05,5.000153e-05,2.1139557e-07,83833.086,83828.66,56
5195,1.1891347019210277e-11,0.011489972,4.365547,10.3544855,5.001543e-05,5.0010087e-05,5.0018814e-05,2.0150249e-07,83833.2,83828.66,55
5196,1.2365044432543192e-11,0.0024045222,4.3895416,10.338921,5.0122017e-05,5.001243e-05,5.0024984e-05,1.9542682e-07,83833.24,83823.79,54
